title;description;rating;genre;duration;url
Saving Grace B. Jones;En una ciudad de Missouri de la década de 1950, la vida de una pareja se convierte en un caos cuando la hermana del marido es liberada del asilo local y se va a vivir con la familia.;R;Drama;1hr 55 min;https://pluto.tv/latam/on-demand/movies/602436328d35a80013ee1a76/details
Enfrentando a Alí;¿Cómo se siente enfrentar al luchador más famoso del mundo? Muhammad Ali, tres veces campeón mundial de peso pesado, derrotó a casi todos los luchadores principales en la edad dorada del boxeo.;R;Documentary;1hr 41 min;https://pluto.tv/latam/on-demand/movies/66c4acb36134930013083301/details
Un día a la vez;Jillian deja la universidad y migra a Los Ángeles en esta comedia sobre la adultez tardía y los peligros románticos de beber demasiado.;TV-MA;Drama;1hr 20 min;https://pluto.tv/latam/on-demand/movies/604b91c6b2b870001a05ed49/details
No Dispare;A los 9 años, David perdió a sus padres y a su hermana en una masacre en una tienda y ahora tiene que vivir con sus abuelos. Su abuelo tiene la tarea casi imposible de dar a David una nueva perspectiva de la vida, del futuro.;TV-14;Drama;2hr 19 min;https://pluto.tv/latam/on-demand/movies/656f466224664a001350cc75/details
Decisión Final;El día de la Reunión Anual de Selección de Jugadores de la NFL, el director general Sonny Weaver (Kevin Costner) tiene la oportunidad de salvar el fútbol en Cleaveland al elegir al jugador número uno para su equipo.;PG-13;Drama;1hr 50 min;https://pluto.tv/latam/on-demand/movies/65c530fbd22ce5001432d50b/details
Río Ricochet;A través de la relación de un joven indio con su compañero de equipo de baseball y una amiga adolescente, vamos aproximándonos al espíritu que impregna su cultura y a sus dificultades a la hora de sobrevivir como pueblo;R;Drama;1hr 51 min;https://pluto.tv/latam/on-demand/movies/62bf1734b2afff0013ab7353/details
Atormentado por el Pasado;Una víctima adulta de abuso sexual infantil se enfrenta a los horrores de su pasado.;R;Drama;1hr 34 min;https://pluto.tv/latam/on-demand/movies/5e0e6035a6cb7ab30058992d/details
Una Historia de Amor y Oscuridad;La historia del escritor Amos Oz, nacido en Palestina y criado en la posguerra por un padre amante de la literatura y una madre polaca que huyó del antisemitismo. Amos Oz trató de llegar a un acuerdo pacífico entre Israel y Palestina.;PG-13;Documentary;1hr 38 min;https://pluto.tv/latam/on-demand/movies/5f80695d740902001a94b373/details
Henry$ crime;Henry (Keanu Reeves) sale de la cárcel tras haber cumplido años de condena por un robo que no ha cometido. Una vez fuera de prisión, se plantea la posibilidad de atracar una sucursal bancaria que está situada al lado de un teatro.;R;Comedy;1hr 47 min;https://pluto.tv/latam/on-demand/movies/5f7b86dfe4b56900138b74a6/details
10.000 KM;Alex y Sergi, una sólida pareja de Barcelona, acaricia la idea de tener un hijo, pero, inesperadamente, Alex consigue una beca de un año en Los Ángeles, lo que supondría un año de relación a 10.000 Km de distancia.;R;Drama;1hr 42 min;https://pluto.tv/latam/on-demand/movies/63d16e23163e910013fae74d/details
Escobar;Cuando un joven surfista comienza una relación con la sobrina del narcotraficante Pablo Escobar, encuentra su vida en la línea después de ser llevado al peligroso mundo del negocio familiar de Escobar.;R;Independent;1hr 59 min;https://pluto.tv/latam/on-demand/movies/5eb01a761b77ab001a634f74/details
El legado de la ramera errante;Michel ha sido admitido en la Orden secreta del Dragón del rey Segismundo y Marie se ha convertido en el radiante foco central de la corte. Pero su felicidad se ve amenazada por una intriga sin precedentes.;TV-MA;Drama;2hr 2 min;https://pluto.tv/latam/on-demand/movies/609ae6d550ae750013ec4935/details
Por los Buenos Tiempos;Max y Adam son dos hermanos brillantes, pero muy diferentes a la vez. Mientras Adam es responsable y utiliza su intelecto para convertirse en médico en Nueva York, Max tan sólo se mete en líos y decepciona a los que tiene a su alrededor.;R;Drama;1hr 19 min;https://pluto.tv/latam/on-demand/movies/60a529ec06e9520016477996/details
Cymbeline;Esta película es una adaptación moderna de Cymbeline de Shakespeare, donde narra la historia de Cymbeline. Perseguido por policías corruptos, sufre los intentos de su esposa de ususcar el poder y tiene que lidiar con los problemas de su hija.;R;Drama;1hr 38 min;https://pluto.tv/latam/on-demand/movies/6141f448bce9e900135a5dd6/details
El Empleado del Mes;Simplemente no es el día de David. Primero lo despiden del banco, luego su prometida se separa y lo echa de la casa. Asaltan el banco y le disparan.;R;Drama;1hr 38 min;https://pluto.tv/latam/on-demand/movies/62bcb0f209f31a0013732abc/details
The Assassins;Durante finales de la dinastía Han del Este, el General Cao Cao derrota a Lü Bu y otros señores de la Guerra rivales para obtener la supremacía del norte de China.;R;Drama;1hr 47 min;https://pluto.tv/latam/on-demand/movies/5eaaeb08718be7001af50b5c/details
The Player;Un evaluador de guiones de estudio se burla de un escritor al no aceptar su guión. El escritor le envía postales amenazantes.;R;Drama;1hr 57 min;https://pluto.tv/latam/on-demand/movies/6512db86a78f0d001a013350/details
The Elephant King;La historia de dos hermanos que llevan vidas totalmente diferentes. Jake Hunt disfruta al máximo de la vida en Tailandia, mientras que su tímido hermano Oliver se enfrenta a sus propias depresiones en Estados Unidos.;R;Drama;1hr 29 min;https://pluto.tv/latam/on-demand/movies/6024363d8d35a80013ee1c79/details
77 Oportunidades;Jason Shaw siempre ha soñado con ser fotógrafo profesional, pero desde la muerte de su madre, su sueño ha quedado en suspenso y está luchando por encontrarle sentido a su vida. Una fatídica noche conoce a la chica de sus sueños.;TV-PG;Drama;1hr 29 min;https://pluto.tv/latam/on-demand/movies/66a923242fca0600132c3608/details
Últimos días en el desierto;Durante los 40 días de ayuno y oración en el desierto, Jesús lucha contra el diablo por el destino de una familia en crisis.;PG-13;Drama;1hr 39 min;https://pluto.tv/latam/on-demand/movies/627d2802e6e53d001364c65b/details
Hora de recomenzar;Una chica problemática necesita elegir qué rumbo tomar en su vida cuando necesita mudarse a una granja para cuidar de su madre enferma y se ve obligada a decidir si va a vivir en la ciudad o en el campo.;G;Drama;1hr 28 min;https://pluto.tv/latam/on-demand/movies/6266e1ac8f17ad0013f973a2/details
Entre Las Piernas;Un guionista adicto al sexo descubre con horror que sus conversaciones eróticas circulan por Madrid.;TV-MA;Drama;1hr 55 min;https://pluto.tv/latam/on-demand/movies/60ef0462bfce9f0013d7ce82/details
Un acto de esperanza;Fiona Maye (Emma Thompson) es una eminente jueza de la Corte Suprema británica especializada en derechos familiares. Mientras su matrimonio con Jack (Stanley Tucci) se hunde, tiene que tomar una importante decisión que cambiará su vida.;R;Drama;1hr 45 min;https://pluto.tv/latam/on-demand/movies/5f7b87a1e4b56900138b802a/details
La confesión;Durante toda su vida, Katie Lapp (Katie LeClerc) no ha conocido otro mundo que el de la familia Amish que la crió.;TV-PG;Drama;1hr 28 min;https://pluto.tv/latam/on-demand/movies/650c9852020c5400135030ee/details
EL Rascacielos;Una guerra de clases se desata en una propiedad residencial de lujo y se desarrolla una verdadera batalla en los ascensores, pasillos y apartamentos de la moderna torre.;R;Drama;1hr 59 min;https://pluto.tv/latam/on-demand/movies/627d188355812e0013ee406f/details
La búsqueda;"Julien viaja constantemente por el trabajo; su perpetua ausencia en su casa ha arruinado su matrimonio. Durante una escala en Francia, recibe un mensaje de su exmujer angustiada: Mathys, su hijo de siete años, ha desaparecido.";PG-13;Thriller;1hr 25 min;https://pluto.tv/latam/on-demand/movies/5fb2bda28b78ef001aa2e93f/details
Bill Gates: Tycoon Story;Esta es la increíble historia de un genio visionario y un hombre de negocios despiadado. Cuando tenía poco más de 20 años, para desesperación de sus padres, todo lo que Bill Gates soñó era cómo podría hacer una fortuna con el software de la computadora.;TV-14;Documentary;47 min;https://pluto.tv/latam/on-demand/movies/6026c85a58727e0013131c1d/details
Empire of Lust;1398. Kim Min-Jae es el comandante supremo de la dinastía Joseon. Se enamora por primera vez y por esta mujer toma riesgos. Yi Bang-Won es el hijo del rey. Ayudó a su padre a construir la dinastía, pero no fue elegido como el Príncipe Heredero.;R;Drama;1hr 53 min;https://pluto.tv/latam/on-demand/movies/5f7b8770e4b56900138b7d18/details
De Ahora em Adelante;Samantha Miller, una ex cantante de éxito, enfurecida por su vida, emprende una conmovedora e hilarante búsqueda por la ciudad de Nueva York en busca de una razón para vivir.;TV-14;Romance;1hr 42 min;https://pluto.tv/latam/on-demand/movies/656f2a16b8262d001329a3d2/details
Blue Jasmine;Jasmine, una mujer rica y glamourosa de la alta sociedad neoyorquina, se encuentra de repente sin dinero y sin casa.;PG-13;Drama;1hr 38 min;https://pluto.tv/latam/on-demand/movies/5eaaeb05718be7001af50b1c/details
Wine of Summer;"En la línea de ""Under the Tuscan Sun"", James (Ethan Peck) deja su trabajo y finalmente sigue su sueño. Una gran obra lo inspira a emprender un viaje de autodescubrimiento, que lo lleva a España.";PG;Drama;1hr 30 min;https://pluto.tv/latam/on-demand/movies/62b3353665c30400136c552f/details
Los Números de la Suerte;Un grupo de profesores de lotería de secundaria pone su destino en los números de la suerte que han jugado durante diez años después de escuchar que los recortes presupuestarios han eliminado todos sus trabajos.;R;Drama;1hr 33 min;https://pluto.tv/latam/on-demand/movies/62cc680118de52001378c3ee/details
Para Atrapar Al Ladrón;Viviendo en la Riviera Francesa, un ladrón de joyas retirado, John Robie (Cary Grant), es convencido para regresar al mundo del crimen.;TV-G;Thriller;1hr 46 min;https://pluto.tv/latam/on-demand/movies/5e5ec2535c7c10001a60abce/details
La Vida Simple de Noah Dearborn;Noah es un hombre de 90 años y vive en el rancho que le heredaron sus padres de manera pacífica y autosuficiente. Su mundo de tranquilidad es amenazado por una compañía que desea construir en su tierra un centro comercial.;PG;Drama;1hr 29 min;https://pluto.tv/latam/on-demand/movies/628ce5e9e135940013f3251d/details
Tiger;Un sij practicante está prohibido por la comisión de boxeo por negarse a retractarse de sus creencias religiosas. A través de perfiles raciales y amenazas estereotipadas, hace lo que haría cualquier estadounidense fuerte: contraatacar.;PG-13;Drama;1hr 35 min;https://pluto.tv/latam/on-demand/movies/63ac669a1f9a4e00138eed9f/details
Al Maestro con Cariño Mr. Pip;"Una chica se distrae de una guerra que se desarrolla leyendo en la escuela el libro ""Grandes Esperanzas"" de Charles Dickens.";TV-14;War;1hr 55 min;https://pluto.tv/latam/on-demand/movies/60b53c3be36d58001a68e6dc/details
Carlos;Ilich Ramírez Sánchez, alias Carlos, es un personaje clave en la historia del terrorismo internacional de los años 70 y 80. Un mercenario que trabajaba para los servicios secretos de cualquier potencia de Oriente Medio.;TV-MA;Drama;2hr 41 min;https://pluto.tv/latam/on-demand/movies/604a494eb2b870001a05d3ae/details
El defensor;Un abogado de defensa tiene una crisis de conciencia cuando se representa a un cliente adinerado que tiene un plan infalible para vencer al sistema.;R;Drama;1hr 58 min;https://pluto.tv/latam/on-demand/movies/5e67ea225cee68001a91ac3e/details
El Libro del Amor;Después del fatal accidente de coche de Penny, el tímido arquitecto Henry se encuentra completamente perdido. Observa a una joven y misteriosa sintecho, Millie a la cual su mujer Penny habia planeado ayudar alguna vez.;TV-14;Drama;1hr 46 min;https://pluto.tv/latam/on-demand/movies/60e4703b83c54e001398aaf8/details
Todo Saldrá Bien;La vida del escritor Tomas Eldan da un giro repentino. Durante una acalorada discusión con su novia, atropella a un chico. Doce años después, Tomás sigue culpándose a sí mismo, incapaz de olvidar la tragedia.;PG-13;Drama;1hr 59 min;https://pluto.tv/latam/on-demand/movies/627d19eda6d563001302a33a/details
Cosas Descartadas;Cuando la tragedia trastorna la vida de la estimada profesora de música Grace Wyatt, es expulsada de su lujoso mundo académico y llevada a la dura realidad de enseñar a jóvenes en riesgo.;PG;Drama;1hr 47 min;https://pluto.tv/latam/on-demand/movies/65c38fbf04045f00135dbed6/details
La Carga;Un camión, una carretera y un destino impredecible, todos ellos intersecciones en una red de tráfico humano. Atrapada en esta red, Viktoriya solo tiene una opción: luchar para sobrevivir.;R;Drama;1hr 53 min;https://pluto.tv/latam/on-demand/movies/6266e4c3baa39e0013e4a5ca/details
UNA;Ray y Una tuvieron una vez una relación complicada cuando ella tenía solo 12 años. Quince años después se reencuentran. Ray se enfrenta al pasado cuando Una llega sin previo aviso a su oficina en busca de respuestas sobre el abuso que sufrió.;R;Drama;1hr 34 min;https://pluto.tv/latam/on-demand/movies/61420f8ef3d10f0016f2a048/details
Intervention;Un grupo ecléctico de personas de todos los ámbitos de la vida se encuentran bajo el mismo techo durante veintiocho días con una cosa en común: la adicción.;PG-13;Drama;1hr 31 min;https://pluto.tv/latam/on-demand/movies/602436388d35a80013ee1b62/details
Merry Gentleman;"La película comienza con Kate Frazier (KELLY MACDONALD), quien deja una relación abusiva para comenzar su nueva vida en una nueva ciudad; solo entonces forma una relación improbable e irónica con un asesino a sueldo suicida,";R;Drama;1hr 37 min;https://pluto.tv/latam/on-demand/movies/62bb1e7a1f287c00134026d0/details
Maladies;Un talentoso actor de éxito se jubila prematuramente debido a que padece una enfermedad mental. Se va entonces a vivir a un pequeño pueblo con su hermana demente y su mejor amigo.;TV-14;Drama;1hr 37 min;https://pluto.tv/latam/on-demand/movies/60bf7245d782df0013ef26f9/details
Obsesionada;Una madre en duelo se obsesiona con una desconocida que cree que es su hija, quien desapareció cuando era pequeña hace 20 años y nunca la encontraron.;R;Thriller;1hr 29 min;https://pluto.tv/latam/on-demand/movies/66991bad61ac500014a78efa/details
Miracle Maker;"Todo comienza con una pequeña semilla de amor. ""¡Viene el Hacedor de Milagros!"" Todos en la pequeña aldea están emocionados cuando escuchan la noticia de que el renombrado hombre de las maravillas llegará a su pueblo.";TV-PG;Drama;1hr 30 min;https://pluto.tv/latam/on-demand/movies/64ed0819b97a1e00136c47f8/details
Madame Bovary;Una joven de procedencia humilde se casa con un doctor de una pequeña ciudad. Atrapada en un matrimonio que no la satisface, busca consuelo teniendo relaciones extra conyugales que, además, la ayudan a medrar socialmente.;TV-MA;Drama;1t 58 min;https://pluto.tv/latam/on-demand/movies/60b53c48e36d58001a68e786/details
